"sample_type" "gene" "expression_level"
"3966" "Tumor" "ESR1" 3.47
"3967" "Tumor" "ESR1" -1.14
"3968" "Tumor" "ESR1" 3.87
"3969" "Tumor" "ESR1" -2
"3970" "Tumor" "ESR1" -2.69
"3971" "Tumor" "ESR1" -2.88
"3972" "Tumor" "ESR1" 3.59
"3973" "Tumor" "ESR1" 4.27
"3974" "Tumor" "ESR1" 2.79
"3975" "Tumor" "ESR1" 2.07
"3976" "Tumor" "ESR1" 1.69
"3977" "Tumor" "ESR1" 4.37
"3978" "Tumor" "ESR1" 3.93
"3979" "Tumor" "ESR1" -3.9
"3980" "Tumor" "ESR1" 5.55
"3981" "Tumor" "ESR1" 3.45
"3982" "Tumor" "ESR1" 3.74
"3983" "Tumor" "ESR1" 4.53
"3984" "Tumor" "ESR1" -3.59
"3985" "Tumor" "ESR1" 3.83
"3986" "Tumor" "ESR1" 2.38
"3987" "Tumor" "ESR1" -2.92
"3988" "Tumor" "ESR1" 3.88
"3989" "Tumor" "ESR1" 4.63
"3990" "Tumor" "ESR1" 3.98
"3991" "Tumor" "ESR1" -1.1
"3992" "Tumor" "ESR1" 4.65
"3993" "Tumor" "ESR1" 3.15
"3994" "Tumor" "ESR1" 5.47
"3995" "Tumor" "ESR1" 4.66
"3996" "Tumor" "ESR1" 0.58
"3997" "Tumor" "ESR1" 3.29
"3998" "Tumor" "ESR1" -3.34
"3999" "Tumor" "ESR1" 0.03
"4000" "Tumor" "ESR1" 4.46
"4001" "Tumor" "ESR1" -3.04
"4002" "Tumor" "ESR1" 2.49
"4003" "Tumor" "ESR1" -1.09
"4004" "Tumor" "ESR1" 0.35
"4005" "Tumor" "ESR1" 2.84
"4006" "Tumor" "ESR1" 5.61
"4007" "Tumor" "ESR1" 4.58
"4008" "Tumor" "ESR1" 3.09
"4009" "Tumor" "ESR1" 3.48
"4010" "Tumor" "ESR1" 4.43
"4011" "Tumor" "ESR1" 5.27
"4012" "Tumor" "ESR1" 4.34
"4013" "Tumor" "ESR1" 4.95
"4014" "Tumor" "ESR1" 5.26
"4015" "Tumor" "ESR1" 4.43
"4016" "Tumor" "ESR1" 1.47
"4017" "Tumor" "ESR1" 1.9
"4018" "Tumor" "ESR1" 5.37
"4019" "Tumor" "ESR1" 3.03
"4020" "Tumor" "ESR1" -3.46
"4021" "Tumor" "ESR1" 4.14
"4022" "Tumor" "ESR1" 3.26
"4023" "Tumor" "ESR1" 4.66
"4024" "Tumor" "ESR1" 3.98
"4025" "Tumor" "ESR1" 2.49
"4026" "Tumor" "ESR1" 5.79
"4027" "Tumor" "ESR1" -1.67
"4028" "Tumor" "ESR1" 4.76
"4029" "Tumor" "ESR1" -4.42
"4030" "Tumor" "ESR1" 4.62
"4031" "Tumor" "ESR1" -0.46
"4032" "Tumor" "ESR1" 5.12
"4033" "Tumor" "ESR1" 4.4
"4034" "Tumor" "ESR1" 4.81
"4035" "Tumor" "ESR1" 3.53
"4036" "Tumor" "ESR1" 5.9
"4037" "Tumor" "ESR1" 4.13
"4038" "Tumor" "ESR1" 4.27
"4039" "Tumor" "ESR1" 3.98
"4040" "Tumor" "ESR1" 4.52
"4041" "Tumor" "ESR1" 2.44
"4042" "Tumor" "ESR1" 5.09
"4043" "Tumor" "ESR1" 4.23
"4044" "Tumor" "ESR1" 4.49
"4045" "Tumor" "ESR1" 2.27
"4046" "Tumor" "ESR1" 5.25
"4047" "Tumor" "ESR1" 0.59
"4048" "Tumor" "ESR1" 1.59
"4049" "Tumor" "ESR1" 2.85
"4050" "Tumor" "ESR1" 3
"4051" "Tumor" "ESR1" -2.97
"4052" "Tumor" "ESR1" 4.61
"4053" "Tumor" "ESR1" 4.21
"4054" "Tumor" "ESR1" -1.59
"4055" "Tumor" "ESR1" 2.87
"4056" "Tumor" "ESR1" 4.75
"4057" "Tumor" "ESR1" 4.41
"4058" "Tumor" "ESR1" 1.89
"4059" "Tumor" "ESR1" 4.48
"4060" "Tumor" "ESR1" 1.06
"4061" "Tumor" "ESR1" 4.04
"4062" "Tumor" "ESR1" 4.25
"4063" "Tumor" "ESR1" 3.67
"4064" "Tumor" "ESR1" 5.34
"4065" "Tumor" "ESR1" 3.54
"4066" "Tumor" "ESR1" 4.48
"4067" "Tumor" "ESR1" 4.63
"4068" "Tumor" "ESR1" 1.9
"4069" "Tumor" "ESR1" 4.79
"4070" "Tumor" "ESR1" -0.07
"4071" "Tumor" "ESR1" 3.04
"4072" "Tumor" "ESR1" 5.24
"4073" "Tumor" "ESR1" 4.78
"4074" "Tumor" "ESR1" 4.39
"4075" "Tumor" "ESR1" 4.79
"4076" "Tumor" "ESR1" 3.26
"4077" "Tumor" "ESR1" 3.84
"4078" "Tumor" "ESR1" 3.75
"4079" "Tumor" "ESR1" 3.4
"4080" "Tumor" "ESR1" -2.11
"4081" "Tumor" "ESR1" 4.01
"4082" "Tumor" "ESR1" 4.93
"4083" "Tumor" "ESR1" 4.87
"4084" "Tumor" "ESR1" 3.38
"4085" "Tumor" "ESR1" 2.52
"4086" "Tumor" "ESR1" -1.4
"4087" "Tumor" "ESR1" 4.63
"4088" "Tumor" "ESR1" 5.28
"4089" "Tumor" "ESR1" 4.88
"4090" "Tumor" "ESR1" 4.02
"4091" "Tumor" "ESR1" 4.53
"4092" "Tumor" "ESR1" 3.28
"4093" "Tumor" "ESR1" 4.58
"4094" "Tumor" "ESR1" 4.78
"4095" "Tumor" "ESR1" 2.67
"4096" "Tumor" "ESR1" -0.11
"4097" "Tumor" "ESR1" -4.11
"4098" "Tumor" "ESR1" 3.92
"4099" "Tumor" "ESR1" 3.86
"4100" "Tumor" "ESR1" -3.02
"4101" "Tumor" "ESR1" 4.6
"4102" "Tumor" "ESR1" -2.32
"4103" "Tumor" "ESR1" 2.42
"4104" "Tumor" "ESR1" -3.72
"4105" "Tumor" "ESR1" 4.3
"4106" "Tumor" "ESR1" 3.02
"4107" "Tumor" "ESR1" -4.13
"4108" "Tumor" "ESR1" 5.19
"4109" "Tumor" "ESR1" -3.58
"4110" "Tumor" "ESR1" 2.98
"4111" "Tumor" "ESR1" 4.64
"4112" "Tumor" "ESR1" 2.88
"4113" "Tumor" "ESR1" -1.22
"4114" "Tumor" "ESR1" 4.3
"4115" "Tumor" "ESR1" -0.45
"4116" "Tumor" "ESR1" 4.01
"4117" "Tumor" "ESR1" 3.7
"4118" "Tumor" "ESR1" -4.17
"4119" "Tumor" "ESR1" 4.21
"4120" "Tumor" "ESR1" 1.92
"4121" "Tumor" "ESR1" 4.22
"4122" "Tumor" "ESR1" 5.57
"4123" "Tumor" "ESR1" 5.19
"4124" "Tumor" "ESR1" 4.05
"4125" "Tumor" "ESR1" 5.67
"4126" "Tumor" "ESR1" 0.11
"4127" "Tumor" "ESR1" 4.59
"4128" "Tumor" "ESR1" 2.18
"4129" "Tumor" "ESR1" 2.31
"4130" "Tumor" "ESR1" 1.62
"4131" "Tumor" "ESR1" 2.3
"4132" "Tumor" "ESR1" 4.24
"4133" "Tumor" "ESR1" 4.41
"4134" "Tumor" "ESR1" 3.81
"4135" "Tumor" "ESR1" 2.38
"4136" "Tumor" "ESR1" -1.6
"4137" "Tumor" "ESR1" 2.59
"4138" "Tumor" "ESR1" -1.75
"4139" "Tumor" "ESR1" 4.86
"4140" "Tumor" "ESR1" -3.17
"4141" "Tumor" "ESR1" 3.5
"4142" "Tumor" "ESR1" -1.21
"4143" "Tumor" "ESR1" 4.99
"4144" "Tumor" "ESR1" 4.4
"4145" "Tumor" "ESR1" 3.15
"4146" "Tumor" "ESR1" 3.06
"4147" "Tumor" "ESR1" 2.48
"4148" "Tumor" "ESR1" 2.57
"4149" "Tumor" "ESR1" 3.41
"4150" "Tumor" "ESR1" -1.72
"4151" "Tumor" "ESR1" 3.73
"4152" "Tumor" "ESR1" 3.7
"4153" "Tumor" "ESR1" 4.77
"4154" "Tumor" "ESR1" 4.37
"4155" "Tumor" "ESR1" -3.83
"4156" "Tumor" "ESR1" 2.05
"4157" "Tumor" "ESR1" -4.56
"4158" "Tumor" "ESR1" 5.24
"4159" "Tumor" "ESR1" 2.07
"4160" "Tumor" "ESR1" 0.16
"4161" "Tumor" "ESR1" -1.26
"4162" "Tumor" "ESR1" 3.12
"4163" "Tumor" "ESR1" 6.11
"4164" "Tumor" "ESR1" 2.68
"4165" "Tumor" "ESR1" -1.07
"4166" "Tumor" "ESR1" 2.71
"4167" "Tumor" "ESR1" -4.03
"4168" "Tumor" "ESR1" 4.16
"4169" "Tumor" "ESR1" 6
"4170" "Tumor" "ESR1" 5.56
"4171" "Tumor" "ESR1" -1.19
"4172" "Tumor" "ESR1" 1.93
"4173" "Tumor" "ESR1" -4.65
"4174" "Tumor" "ESR1" 2.15
"4175" "Tumor" "ESR1" 5.18
"4176" "Tumor" "ESR1" -2.38
"4177" "Tumor" "ESR1" 2.88
"4178" "Tumor" "ESR1" -0.41
"4179" "Tumor" "ESR1" 5.92
"4180" "Tumor" "ESR1" 2.38
"4181" "Tumor" "ESR1" -1.49
"4182" "Tumor" "ESR1" 4.39
"4183" "Tumor" "ESR1" 3.56
"4184" "Tumor" "ESR1" -3.21
"4185" "Tumor" "ESR1" 2.33
"4186" "Tumor" "ESR1" 4.94
"4187" "Tumor" "ESR1" -1.51
"4188" "Tumor" "ESR1" -4.7
"4189" "Tumor" "ESR1" -0.21
"4190" "Tumor" "ESR1" -1.22
"4191" "Tumor" "ESR1" 3.07
"4192" "Tumor" "ESR1" 3.06
"4193" "Tumor" "ESR1" 2.84
"4194" "Tumor" "ESR1" -0.34
"4195" "Tumor" "ESR1" 3.64
"4196" "Tumor" "ESR1" -1.57
"4197" "Tumor" "ESR1" -0.62
"4198" "Tumor" "ESR1" 4.15
"4199" "Tumor" "ESR1" 1.44
"4200" "Tumor" "ESR1" 2.94
"4201" "Tumor" "ESR1" 3.24
"4202" "Tumor" "ESR1" 4.48
"4203" "Tumor" "ESR1" 2.64
"4204" "Tumor" "ESR1" -0.94
"4205" "Tumor" "ESR1" 1.45
"4206" "Tumor" "ESR1" 2.63
"4207" "Tumor" "ESR1" -3.57
"4208" "Tumor" "ESR1" 2.51
"4209" "Tumor" "ESR1" 4.04
"4210" "Tumor" "ESR1" 3.49
"4211" "Tumor" "ESR1" 4.67
"4212" "Tumor" "ESR1" 5.18
"4213" "Tumor" "ESR1" 2.08
"4214" "Tumor" "ESR1" 3.32
"4215" "Tumor" "ESR1" 3.16
"4216" "Tumor" "ESR1" -0.34
"4217" "Tumor" "ESR1" -2.18
"4218" "Tumor" "ESR1" 4.99
"4219" "Tumor" "ESR1" 3.73
"4220" "Tumor" "ESR1" 5.31
"4221" "Tumor" "ESR1" 4.97
"4222" "Tumor" "ESR1" -3.7
"4223" "Tumor" "ESR1" -1.12
"4224" "Tumor" "ESR1" 4.15
"4225" "Tumor" "ESR1" 2.01
"4226" "Tumor" "ESR1" 3.91
"4227" "Tumor" "ESR1" 5.49
"4228" "Tumor" "ESR1" 5.65
"4229" "Tumor" "ESR1" 3.55
"4230" "Tumor" "ESR1" 4.77
"4231" "Tumor" "ESR1" 5.07
"4232" "Tumor" "ESR1" 3
"4233" "Tumor" "ESR1" -3.61
"4234" "Tumor" "ESR1" -1.83
"4235" "Tumor" "ESR1" -0.53
"4236" "Tumor" "ESR1" 4.5
"4237" "Tumor" "ESR1" 4.44
"4238" "Tumor" "ESR1" 3.11
"4239" "Tumor" "ESR1" 4.93
"4240" "Tumor" "ESR1" 4.71
"4241" "Tumor" "ESR1" -2.74
"4242" "Tumor" "ESR1" 2.11
"4243" "Tumor" "ESR1" 4.26
"4244" "Tumor" "ESR1" 3.31
"4245" "Tumor" "ESR1" 0.75
"4246" "Tumor" "ESR1" 4.25
"4247" "Tumor" "ESR1" 4.76
"4248" "Tumor" "ESR1" 3.75
"4249" "Tumor" "ESR1" 2.64
"4250" "Tumor" "ESR1" 3.43
"4251" "Tumor" "ESR1" -3.61
"4252" "Tumor" "ESR1" -0.6
"4253" "Tumor" "ESR1" 3.42
"4254" "Tumor" "ESR1" 2.69
"4255" "Tumor" "ESR1" 2.29
"4256" "Tumor" "ESR1" 2.86
"4257" "Tumor" "ESR1" 4.25
"4258" "Tumor" "ESR1" 3.55
"4259" "Tumor" "ESR1" -1.63
"4260" "Tumor" "ESR1" 3.65
"4261" "Tumor" "ESR1" -0.42
"4262" "Tumor" "ESR1" 2.36
"4263" "Tumor" "ESR1" 2.33
"4264" "Tumor" "ESR1" -2.41
"4265" "Tumor" "ESR1" 0.43
"4266" "Tumor" "ESR1" 4.95
"4267" "Tumor" "ESR1" -3.24
"4268" "Tumor" "ESR1" 2.92
"4269" "Tumor" "ESR1" 3.55
"4270" "Tumor" "ESR1" 2.32
"4271" "Tumor" "ESR1" 4.51
"4272" "Tumor" "ESR1" 2.89
"4273" "Tumor" "ESR1" 1.3
"4274" "Tumor" "ESR1" -2.72
"4275" "Tumor" "ESR1" 1.39
"4276" "Tumor" "ESR1" 2.9
"4277" "Tumor" "ESR1" -1.9
"4278" "Tumor" "ESR1" 2.89
"4279" "Tumor" "ESR1" 3.02
"4280" "Tumor" "ESR1" 3.91
"4281" "Tumor" "ESR1" 4.24
"4282" "Tumor" "ESR1" 1.24
"4283" "Tumor" "ESR1" 2.94
"4284" "Tumor" "ESR1" 1.05
"4285" "Tumor" "ESR1" 2.84
"4286" "Tumor" "ESR1" 3.34
"4287" "Tumor" "ESR1" 5.01
"4288" "Tumor" "ESR1" 2.36
"4289" "Tumor" "ESR1" 4.5
"4290" "Tumor" "ESR1" 1.5
"4291" "Tumor" "ESR1" -0.7
"4292" "Tumor" "ESR1" 2.8
"4293" "Tumor" "ESR1" 3.03
"4294" "Tumor" "ESR1" 3.46
"4295" "Tumor" "ESR1" 3.94
"4296" "Tumor" "ESR1" 3.13
"4297" "Tumor" "ESR1" 1.88
"4298" "Tumor" "ESR1" 2.4
"4299" "Tumor" "ESR1" 4.74
"4300" "Tumor" "ESR1" 0.66
"4301" "Tumor" "ESR1" 4.31
"4302" "Tumor" "ESR1" 3.4
"4303" "Tumor" "ESR1" 2.64
"4304" "Tumor" "ESR1" 3.1
"4305" "Tumor" "ESR1" 3.82
"4306" "Tumor" "ESR1" 2.25
"4307" "Tumor" "ESR1" 2.71
"4308" "Tumor" "ESR1" 3.05
"4309" "Tumor" "ESR1" 2.32
"4310" "Tumor" "ESR1" 1.35
"4311" "Tumor" "ESR1" 2.56
"4312" "Tumor" "ESR1" 5
"4313" "Tumor" "ESR1" 3.52
"4314" "Tumor" "ESR1" 4.15
"4315" "Tumor" "ESR1" 2.57
"4316" "Tumor" "ESR1" 3.04
"4317" "Tumor" "ESR1" 3.83
"4318" "Tumor" "ESR1" 2.49
"4319" "Tumor" "ESR1" 3.26
"4320" "Tumor" "ESR1" 1.22
"4321" "Tumor" "ESR1" 4.55
"4322" "Tumor" "ESR1" 1.19
"4323" "Tumor" "ESR1" 1.26
"4324" "Tumor" "ESR1" 1.49
"4325" "Tumor" "ESR1" -1.97
"4326" "Tumor" "ESR1" 2.06
"4327" "Tumor" "ESR1" 3.6
"4328" "Tumor" "ESR1" 3.37
"4329" "Tumor" "ESR1" -0.62
"4330" "Tumor" "ESR1" 4.84
"4331" "Tumor" "ESR1" 4.32
"4332" "Tumor" "ESR1" 3.71
"4333" "Tumor" "ESR1" 5.13
"4334" "Tumor" "ESR1" -0.95
"4335" "Tumor" "ESR1" 3.38
"4336" "Tumor" "ESR1" 2.41
"4337" "Tumor" "ESR1" 4.7
"4338" "Tumor" "ESR1" 3.92
"4339" "Tumor" "ESR1" 2.11
"4340" "Tumor" "ESR1" 2.78
"4341" "Tumor" "ESR1" 3.18
"4342" "Tumor" "ESR1" 3.84
"4343" "Tumor" "ESR1" 3.44
"4344" "Tumor" "ESR1" 3.13
"4345" "Tumor" "ESR1" 0.64
"4346" "Tumor" "ESR1" 4.29
"4347" "Tumor" "ESR1" 2.48
"4348" "Tumor" "ESR1" 2.9
"4349" "Tumor" "ESR1" 5.13
"4350" "Tumor" "ESR1" 4.36
"4351" "Tumor" "ESR1" 4.92
"4352" "Tumor" "ESR1" 2.95
"4353" "Tumor" "ESR1" 3.78
"4354" "Tumor" "ESR1" 3.28
"4355" "Tumor" "ESR1" 4.03
"4356" "Tumor" "ESR1" 4.43
"4357" "Tumor" "ESR1" 3.38
"4358" "Tumor" "ESR1" 5.04
"4359" "Tumor" "ESR1" 3.47
"4360" "Tumor" "ESR1" 3.41
"4361" "Tumor" "ESR1" 0.19
"4362" "Tumor" "ESR1" 5.3
"4363" "Tumor" "ESR1" 2.7
"4364" "Tumor" "ESR1" 4.13
"4365" "Tumor" "ESR1" 2.04
"4366" "Tumor" "ESR1" -3.35
"4367" "Tumor" "ESR1" 2.48
"4368" "Tumor" "ESR1" -2.58
"4369" "Tumor" "ESR1" 4.07
"4370" "Tumor" "ESR1" 3.09
"4371" "Tumor" "ESR1" 1.39
"4372" "Tumor" "ESR1" 2.61
"4373" "Tumor" "ESR1" 1.66
"4374" "Tumor" "ESR1" -1.54
"4375" "Tumor" "ESR1" 3.41
"4376" "Tumor" "ESR1" 4.23
"4377" "Tumor" "ESR1" 2.14
"4378" "Tumor" "ESR1" 3.04
"4379" "Tumor" "ESR1" 3.34
"4380" "Tumor" "ESR1" 5.37
"4381" "Tumor" "ESR1" 2.02
"4382" "Tumor" "ESR1" 1.46
"4383" "Tumor" "ESR1" 2.68
"4384" "Tumor" "ESR1" -2.05
"4385" "Tumor" "ESR1" 3.12
"4386" "Tumor" "ESR1" 0.5
"4387" "Tumor" "ESR1" 2.91
"4388" "Tumor" "ESR1" 4.58
"4389" "Tumor" "ESR1" 3
"4390" "Tumor" "ESR1" 3.03
"4391" "Tumor" "ESR1" 3.48
"4392" "Tumor" "ESR1" 1.69
"4393" "Tumor" "ESR1" -1.49
"4394" "Tumor" "ESR1" -0.48
"4395" "Tumor" "ESR1" 3.73
"4396" "Tumor" "ESR1" 3.58
"4397" "Tumor" "ESR1" 2.23
"4398" "Tumor" "ESR1" 4.74
"4399" "Tumor" "ESR1" 2.94
"4400" "Tumor" "ESR1" 4.56
"4401" "Tumor" "ESR1" 2.87
"4402" "Tumor" "ESR1" 3.12
"4403" "Tumor" "ESR1" 2.85
"4404" "Tumor" "ESR1" 2.37
"4405" "Tumor" "ESR1" -1.66
"4406" "Tumor" "ESR1" 0.64
"4407" "Tumor" "ESR1" -0.81
"4408" "Tumor" "ESR1" 5.09
"4409" "Tumor" "ESR1" 3.86
"4410" "Tumor" "ESR1" 2.94
"4411" "Tumor" "ESR1" -3.06
"4412" "Tumor" "ESR1" -0.83
"4413" "Tumor" "ESR1" 1.85
"4414" "Tumor" "ESR1" 2.42
"4415" "Tumor" "ESR1" -1.13
"4416" "Tumor" "ESR1" 2.55
"4417" "Tumor" "ESR1" 4.42
"4418" "Tumor" "ESR1" 3.2
"4419" "Tumor" "ESR1" -2.8
"4420" "Tumor" "ESR1" 2.83
"4421" "Tumor" "ESR1" -2.56
"4422" "Tumor" "ESR1" 4.1
"4423" "Tumor" "ESR1" 3.95
"4424" "Tumor" "ESR1" -2.39
"4425" "Tumor" "ESR1" -2.54
"4426" "Tumor" "ESR1" -0.81
"4427" "Tumor" "ESR1" 0.64
"4428" "Tumor" "ESR1" 0.94
"4429" "Tumor" "ESR1" 3.75
"4430" "Tumor" "ESR1" 3.1
"4431" "Tumor" "ESR1" 2.13
"4432" "Tumor" "ESR1" 4.85
"4433" "Tumor" "ESR1" 4.8
"4434" "Tumor" "ESR1" 2.55
"4435" "Tumor" "ESR1" -2.91
"4436" "Tumor" "ESR1" 4.2
"4437" "Tumor" "ESR1" 2.77
"4438" "Tumor" "ESR1" -2.39
"4439" "Tumor" "ESR1" -3.83
"4440" "Tumor" "ESR1" 4.15
"4441" "Tumor" "ESR1" 4.78
"4442" "Tumor" "ESR1" -3.27
"4443" "Tumor" "ESR1" 5.44
"4444" "Tumor" "ESR1" 4.42
"4445" "Tumor" "ESR1" 4.22
"4446" "Tumor" "ESR1" 2.04
"4447" "Tumor" "ESR1" 4.34
"4448" "Tumor" "ESR1" 4.1
"4449" "Tumor" "ESR1" 4.62
"4450" "Tumor" "ESR1" 4.23
"4451" "Tumor" "ESR1" 5.31
"4452" "Tumor" "ESR1" 3.17
"4453" "Tumor" "ESR1" -3.47
"4454" "Tumor" "ESR1" 4.37
"4455" "Tumor" "ESR1" -2.43
"4456" "Tumor" "ESR1" 5.16
"4457" "Tumor" "ESR1" -3.63
"4458" "Tumor" "ESR1" 5.14
"4459" "Tumor" "ESR1" 4.01
"4460" "Tumor" "ESR1" 1.76
"4461" "Tumor" "ESR1" 3.7
"4462" "Tumor" "ESR1" -0.93
"4463" "Tumor" "ESR1" -1.31
"4464" "Tumor" "ESR1" 3.5
"4465" "Tumor" "ESR1" -2.53
"4466" "Tumor" "ESR1" -0.37
"4467" "Tumor" "ESR1" -0.8
"4468" "Tumor" "ESR1" 2.64
"4469" "Tumor" "ESR1" 4.54
"4470" "Tumor" "ESR1" 4.58
"4471" "Tumor" "ESR1" 5.61
"4472" "Tumor" "ESR1" 0.45
"4473" "Tumor" "ESR1" -4.19
"4474" "Tumor" "ESR1" -1.39
"4475" "Tumor" "ESR1" 2.4
"4476" "Tumor" "ESR1" 2.75
"4477" "Tumor" "ESR1" 4.64
"4478" "Tumor" "ESR1" 2.66
"4479" "Tumor" "ESR1" 3.74
"4480" "Tumor" "ESR1" 1.98
"4481" "Tumor" "ESR1" 5
"4482" "Tumor" "ESR1" 4.93
"4483" "Tumor" "ESR1" 2.48
"4484" "Tumor" "ESR1" 0.79
"4485" "Tumor" "ESR1" 3.87
"4486" "Tumor" "ESR1" 2.29
"4487" "Tumor" "ESR1" 4.88
"4488" "Tumor" "ESR1" 4.42
"4489" "Tumor" "ESR1" 4.01
"4490" "Tumor" "ESR1" 2.27
"4491" "Tumor" "ESR1" 3.54
"4492" "Tumor" "ESR1" 4.42
"4493" "Tumor" "ESR1" 4.43
"4494" "Tumor" "ESR1" 5.23
"4495" "Tumor" "ESR1" 3.92
"4496" "Tumor" "ESR1" 5.1
"4497" "Tumor" "ESR1" -2.1
"4498" "Tumor" "ESR1" -3.42
"4499" "Tumor" "ESR1" 0.71
"4500" "Tumor" "ESR1" 4.75
"4501" "Tumor" "ESR1" -2.41
"4502" "Tumor" "ESR1" 0.79
"4503" "Tumor" "ESR1" 0.56
"4504" "Tumor" "ESR1" 3.11
"4505" "Tumor" "ESR1" 3.8
"4506" "Normal" "ESR1" 3.04
"4507" "Normal" "ESR1" 3.11
"4508" "Normal" "ESR1" 2.6
"4509" "Normal" "ESR1" 2.3
"4510" "Normal" "ESR1" 1.85
"4511" "Normal" "ESR1" 1.55
"4512" "Normal" "ESR1" 2.59
"4513" "Normal" "ESR1" 1.66
"4514" "Normal" "ESR1" 0.67
"4515" "Normal" "ESR1" 2.51
"4516" "Normal" "ESR1" 2.87
"4517" "Normal" "ESR1" 2.88
"4518" "Normal" "ESR1" 2.27
"4519" "Normal" "ESR1" 1.56
"4520" "Normal" "ESR1" 1.24
"4521" "Normal" "ESR1" 2.48
"4522" "Normal" "ESR1" 1.64
"4523" "Normal" "ESR1" -1.92
"4524" "Normal" "ESR1" 1.54
"4525" "Normal" "ESR1" 0.94
"4526" "Normal" "ESR1" 2.44
"4527" "Normal" "ESR1" 0.83
"4528" "Normal" "ESR1" 1.79
"4529" "Normal" "ESR1" 2.15
"4530" "Normal" "ESR1" 0.77
"4531" "Normal" "ESR1" 2.45
"4532" "Normal" "ESR1" 0.88
"4533" "Normal" "ESR1" 0.89
"4534" "Normal" "ESR1" 0.11
"4535" "Normal" "ESR1" 2.78
"4536" "Normal" "ESR1" 0.88
"4537" "Normal" "ESR1" 3.32
"4538" "Normal" "ESR1" 2.55
"4539" "Normal" "ESR1" 1.55
"4540" "Normal" "ESR1" 2.33
"4541" "Normal" "ESR1" 1.59
"4542" "Normal" "ESR1" 1.54
"4543" "Normal" "ESR1" -0.43
"4544" "Normal" "ESR1" 1
"4545" "Normal" "ESR1" 1.9
"4546" "Normal" "ESR1" 3.4
"4547" "Normal" "ESR1" 1.81
"4548" "Normal" "ESR1" 0.49
"4549" "Normal" "ESR1" 2.12
"4550" "Normal" "ESR1" 1.47
"4551" "Normal" "ESR1" 1.21
"4552" "Normal" "ESR1" 1.68
"4553" "Normal" "ESR1" 1.82
"4554" "Normal" "ESR1" 2.01
"4555" "Normal" "ESR1" 2.33
"4556" "Normal" "ESR1" 2.5
"4557" "Normal" "ESR1" 1.67
"4558" "Normal" "ESR1" 2.19
"4559" "Normal" "ESR1" 1.35
"4560" "Normal" "ESR1" 0.74
"4561" "Normal" "ESR1" 3.02
"4562" "Normal" "ESR1" 2.31
"4563" "Normal" "ESR1" 3.12
"4564" "Normal" "ESR1" -2
"4565" "Normal" "ESR1" 1.37
"4566" "Normal" "ESR1" 2
"4567" "Normal" "ESR1" 1.87
"4568" "Normal" "ESR1" 1.66
"4569" "Normal" "ESR1" 0.56
"4570" "Normal" "ESR1" 1.73
"4571" "Normal" "ESR1" 1.39
"4572" "Normal" "ESR1" 1.92
"4573" "Normal" "ESR1" 1.33
"4574" "Normal" "ESR1" -1.92
"4575" "Normal" "ESR1" 0.39
"4576" "Normal" "ESR1" 1.6
"4577" "Normal" "ESR1" 1.78
"4578" "Normal" "ESR1" -2.08
"4579" "Normal" "ESR1" 1.45
"4580" "Normal" "ESR1" 1.57
"4581" "Normal" "ESR1" -2.1
"4582" "Normal" "ESR1" 1.87
"4583" "Normal" "ESR1" 0.24
"4584" "Normal" "ESR1" 2.51
"4585" "Normal" "ESR1" 0.88
"4586" "Normal" "ESR1" 2.18
"4587" "Normal" "ESR1" 1.66
"4588" "Normal" "ESR1" 1.1
"4589" "Normal" "ESR1" 2.16
"4590" "Normal" "ESR1" 1.88
"4591" "Normal" "ESR1" 1.67
"4592" "Normal" "ESR1" 1.42
"4593" "Normal" "ESR1" 0.68
"4594" "Normal" "ESR1" 1.5
"4595" "Normal" "ESR1" 1.72
"4596" "Normal" "ESR1" 1.48
"4597" "Normal" "ESR1" 1.38
"4598" "Normal" "ESR1" 2.61
"4599" "Normal" "ESR1" 1.59
"4600" "Normal" "ESR1" 2.91
"4601" "Normal" "ESR1" 2.34
"4602" "Normal" "ESR1" 0.66
"4603" "Normal" "ESR1" 0.24
"4604" "Normal" "ESR1" 1.74
"4605" "Normal" "ESR1" -0.62
"4606" "Normal" "ESR1" 2.03
"4607" "Normal" "ESR1" 1
"4608" "Normal" "ESR1" -0.15
"4609" "Normal" "ESR1" 1.48
"4610" "Normal" "ESR1" 0.86
"4611" "Normal" "ESR1" 1.3
"4612" "Normal" "ESR1" 1.7
"4613" "Normal" "ESR1" 1.59
"4614" "Normal" "ESR1" 2.79
"4615" "Normal" "ESR1" 1.93
"4616" "Normal" "ESR1" 0.59
"4617" "Normal" "ESR1" 1.05
"4618" "Normal" "ESR1" 2.28
"4619" "Normal" "ESR1" 0.89
"4620" "Normal" "ESR1" 1.61
"4621" "Normal" "ESR1" 1.57
"4622" "Normal" "ESR1" 1.14
"4623" "Normal" "ESR1" 2.67
"4624" "Normal" "ESR1" -0.42
"4625" "Normal" "ESR1" 1.49
"4626" "Normal" "ESR1" 1.55
"4627" "Normal" "ESR1" 2.5
"4628" "Normal" "ESR1" 0.72
"4629" "Normal" "ESR1" 1.45
"4630" "Normal" "ESR1" 0.34
"4631" "Normal" "ESR1" 1.29
"4632" "Normal" "ESR1" 1.76
"4633" "Normal" "ESR1" 1.01
"4634" "Normal" "ESR1" 2.64
"4635" "Normal" "ESR1" 0.34
"4636" "Normal" "ESR1" -0.25
"4637" "Normal" "ESR1" 0.79
"4638" "Normal" "ESR1" 1.56
